KN811412.1	1055210	1055249	1	-0.221833	10	0.064	0.029	0.37267	0.5945
KN811412.1	1615211	1615241	1	-0.115917	10	0.04	0.045	0.58933	0.70525
KN811418.1	137043	137106	1	-0.149487	13	0.049	0.058	0.64051	0.79
KN811419.1	838991	839093	0.042	-0.103220	22	8.1e-07	8.7e-07	0.037121	0.14034
KN811426.1	522034	522379	1	0.117083	10	0.0047	0.046	0.79733	0.68025
KN811432.1	1049999	1050194	1	-0.105417	10	0.23	0.41	0.61933	0.72475
KN811436.1	391358	391637	1	0.122756	13	0.016	0.24	0.81564	0.69288
KN811436.1	394345	394404	1	-0.159417	10	0.0028	0.011	0.61633	0.77575
KN811437.1	1020838	1020957	1	-0.197292	12	0.02	0.019	0.57333	0.77062
KN811440.1	1045155	1045185	1	-0.116583	10	0.039	0.045	0.58967	0.70625
KN811441.1	344046	344097	1	0.144750	10	0.0071	0.09	0.851	0.70625
KN811445.1	1225454	1225605	1	-0.139750	10	0.018	0.17	0.327	0.46675
KN811448.1	2598444	2598474	1	-0.116833	10	0.036	0.045	0.58867	0.7055
KN811450.1	294012	294042	1	-0.123917	10	0.025	0.011	0.60433	0.72825
KN811450.1	1016443	1016878	1	0.123583	10	0.11	0.19	0.50633	0.38275
KN811455.1	791281	791376	1	-0.176716	17	5.5e-08	7.9e-05	0.11549	0.29221
KN811461.1	560956	560993	1	0.116333	10	0.00063	0.0023	0.89933	0.783
KN811461.1	1201765	1201993	1	0.177083	12	2.1e-05	0.00031	0.87	0.69292
KN811464.1	714344	714396	1	-0.223083	10	0.0016	0.00083	0.39567	0.61875
KN811464.1	893076	893560	1	0.122083	10	0.014	0.056	0.85233	0.73025
KN811465.1	270682	270712	1	-0.117417	10	0.039	0.045	0.58733	0.70475
KN811467.1	1223948	1223998	1	-0.113929	14	0.037	0.11	0.59	0.70393
KN811478.1	795304	795390	1	0.111167	10	0.2	0.64	0.21967	0.1085
KN811484.1	1120836	1120866	1	-0.117500	10	0.041	0.045	0.589	0.7065
KN811488.1	312367	312397	1	-0.111000	10	0.068	0.046	0.59	0.701
KN811490.1	870837	871101	1	-0.114833	15	0.031	0.031	0.58267	0.6975
KN811490.1	933734	933951	1	0.117500	10	0.01	0.00043	0.614	0.4965
KN811491.1	1159660	1159690	1	-0.116750	10	0.037	0.045	0.589	0.70575
KN811492.1	526776	526861	1	0.167719	19	9.6e-05	0.0071	0.69351	0.52579
KN811492.1	748217	748450	1	0.127431	12	0.039	0.19	0.55222	0.42479
KN811493.1	896016	896046	1	-0.119917	10	0.027	0.046	0.59633	0.71625
KN811503.1	1325267	1325316	1	-0.113205	13	0.011	0.023	0.59333	0.70654
KN811504.1	192233	192424	1	0.112833	10	0.01	0.046	0.87833	0.7655
KN811508.1	219872	219919	1	-0.138917	10	0.11	0.12	0.35233	0.49125
KN811514.1	468736	469017	1	0.171667	10	0.0032	0.032	0.76567	0.594
KN811517.1	141837	141867	1	-0.110583	10	0.069	0.046	0.58967	0.70025
KN811520.1	771857	772142	1	-0.147000	10	0.00078	0.00046	0.693	0.84
KN811521.1	115816	115846	1	-0.120333	10	0.025	0.026	0.60067	0.721
KN811529.1	450996	451168	1	0.122667	10	0.0079	0.082	0.82067	0.698
KN811529.1	640066	640096	1	-0.116333	10	0.038	0.045	0.59067	0.707
KN811533.1	638610	638920	1	-0.191250	10	0.011	0.055	0.036	0.22725
KN811535.1	43517	43725	1	0.188512	14	7.6e-05	0.00039	0.23833	0.049821
KN811539.1	639489	639519	1	-0.128000	10	0.023	0.011	0.6	0.728
KN811551.1	876535	876588	1	-0.264167	10	0.0016	0.0032	0.36133	0.6255
KN811552.1	173371	173421	1	-0.177167	10	0.0032	0.02	0.14733	0.3245
KN811553.1	856257	856287	1	-0.101833	10	0.045	0.045	0.60167	0.7035
KN811555.1	589549	589579	1	-0.118000	10	0.039	0.045	0.589	0.707
KN811557.1	689236	689266	1	-0.115833	10	0.041	0.045	0.59067	0.7065
KN811567.1	560379	560464	1	0.129417	10	0.012	0.057	0.78767	0.65825
KN811569.1	768518	768571	1	0.117847	12	0.0018	0.0015	0.77972	0.66188
KN811570.1	544852	545090	1	-0.161083	10	0.026	0.019	0.52667	0.68775
KN811572.1	878142	878309	1	0.262167	10	0.00015	0.0037	0.91467	0.6525
KN811577.1	106247	106508	1	0.147333	10	0.037	0.21	0.87733	0.73
KN811577.1	816374	816404	1	-0.102583	10	0.079	0.035	0.59267	0.69525
KN811578.1	921852	921882	1	-0.118667	10	0.036	0.035	0.59133	0.71
KN811584.1	89202	89264	1	-0.166859	13	0.0013	0.0083	0.36026	0.52712
KN811588.1	449668	449700	1	0.109333	10	0.034	0.084	0.74333	0.634
KN811588.1	720567	720593	0.65	0.162000	10	3.7e-06	1.3e-05	0.932	0.77
KN811596.1	789684	789934	1	0.147500	11	0.091	0.36	0.52818	0.38068
KN811596.1	957593	957633	1	-0.119167	10	0.51	0.58	0.061333	0.1805
KN811599.1	784133	784163	1	-0.124167	10	0.023	0.011	0.60433	0.7285
KN811600.1	5572	5735	1	0.190750	10	0.00055	0.0011	0.772	0.58125
KN811601.1	369049	369090	1	-0.254097	12	0.00011	0.00078	0.56778	0.82188
KN811601.1	522319	522377	1	-0.165667	10	0.00093	0.017	0.21533	0.381
KN811601.1	525973	526359	1	0.245303	11	0.0014	0.0056	0.64485	0.39955
KN811602.1	782556	782820	1	-0.122722	15	0.014	0.012	0.59778	0.7205
KN811604.1	628673	628758	1	0.115909	11	0.028	0.15	0.74727	0.63136
KN811604.1	628791	628874	1	0.103167	10	0.049	0.06	0.68967	0.5865
KN811604.1	645343	645446	1	0.299500	10	2.1e-06	0.00043	0.821	0.5215
KN811604.1	942179	942209	1	-0.105167	10	0.14	0.27	0.48633	0.5915
KN811605.1	382158	382188	1	-0.116833	10	0.027	0.026	0.60567	0.7225
